session,signed_contrast,choice_right,block_right,neural_group
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,0,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,0,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,0,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,0,0,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,low
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,0,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,0,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.25,1,1,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,0,1,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0625,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.0625,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.0,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,0,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,1,0,mid
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.125,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,0.125,1,0,high
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,-0.25,1,0,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0,0,0,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.125,0,0,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.125,0,0,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0,1,0,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0,1,0,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0,1,0,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0,1,0,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,0,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.0625,1,0,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.25,0,0,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,0,high
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.125,1,0,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.125,0,0,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0,0,0,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.0625,0,0,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.0625,1,0,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0625,0,0,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0625,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.25,0,1,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0625,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0625,1,1,high
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0625,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0625,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0625,1,1,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0,1,1,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.125,1,1,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.125,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.0625,1,1,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.125,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0625,1,1,high
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0625,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.125,1,1,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.0625,1,1,high
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,1,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.125,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,1,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.125,1,1,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.0625,0,1,high
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0625,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.25,1,1,high
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.25,0,1,high
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0625,1,1,high
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.0,1,1,high
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.125,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,1,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,1,high
26aa51ff-968c-42e4-85c8-8ff47d19254d,-0.125,1,1,low
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,1,mid
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,1,high
26aa51ff-968c-42e4-85c8-8ff47d19254d,0.25,1,1,high
